Station name,Victoria Bridge - Old
Station number,"730507"
External number,---
River,River Kent
Operator,---
NGR,SD5179193065
Easting,"351791"
Northing,"493065"
Parameter-name,FQ [Flow]
Parameter Type,Flow
Time series name,tsm(CLA/730507/FQ/15m.Cmd.Runoff.C);Round(3)
Time series unit,m³/s
Time level,High-resolution
Time series type,Other
Equidistant time series,yes
Time series value distance,15 minute
Time series quality,Production
Time series measuring method,---
Period of record in file: 01/12/2015 00:00:00 to 01/01/2016 00:00:00
Quality code description, G = good; E = estimated; S = suspect; U = unchecked; M = missing; C = complete; I = incomplete; Ed = edited; WR = within rating; NR = no rating; EX> = extrapolated upper part; EX< = extrapolated lower part; BL> = beyond upper limit; BL< = beyond lower limit; MH = weir modular (head); NH = weir non modular (head); EH = weir extremely non modular (head); MT = weir modular (tail); NT = weir non modular (tail); ET = weir extremely non modular (tail); MC = weir modular (crest); NC = weir non modular (crest); EC = weir extremely non modular (crest); -H = weir head only; RAS = rastered time stamp; A = apportioned/interpolated; D = dry; SN = snow; T = trace
Time stamp,Value [m³/s],State of value,Interpolation,Runoff value [l/s/km²],State of runoff value,Interpolation of runoff value,Tags,Comments
26/12/2015 01:30:00,60.839,G,102,332.451345,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 01:45:00,58.758,G,102,321.081079,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 02:00:00,58.185,G,102,317.951848,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 02:15:00,55.806,G,102,304.948284,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 02:30:00,54.464,G,102,297.619072,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 02:45:00,53.357,G,102,291.568006,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 03:00:00,51.605,G,102,281.99382,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 03:15:00,50.092,G,102,273.725478,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 03:30:00,48.28,G,102,263.822983,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 03:45:00,46.704,G,102,255.211561,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 04:00:00,45.459,G,102,248.407993,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 04:15:00,43.922,G,102,240.01107,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 04:30:00,42.107,G,102,230.093414,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 04:45:00,41.113,G,102,224.658818,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 05:00:00,39.932,G,102,218.208603,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 05:15:00,38.093,G,102,208.155742,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 05:30:00,37.139,G,102,202.943986,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 05:45:00,36.101,G,102,197.274524,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 06:00:00,35.54,G,102,194.210225,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 06:15:00,34.706,G,102,189.65116,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 06:30:00,33.809,G,102,184.748502,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 06:45:00,33.567,G,102,183.427082,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 07:00:00,32.686,G,102,178.613764,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 07:15:00,32.527,G,102,177.744014,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 07:30:00,32.21,G,102,176.009513,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 07:45:00,31.894,G,102,174.281688,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 08:00:00,32.289,G,102,176.442513,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 08:15:00,32.448,G,102,177.309764,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 08:30:00,33.166,G,102,181.23299,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 08:45:00,33.648,G,102,183.867142,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 09:00:00,34.706,G,102,189.65116,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 09:15:00,35.261,G,102,192.685546,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 09:30:00,36.289,G,102,198.300376,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 09:45:00,37.424,G,102,204.501755,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 10:00:00,38.284,G,102,209.204665,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 10:15:00,38.863,G,102,212.364547,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 10:30:00,39.834,G,102,217.674607,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 10:45:00,40.324,G,102,220.350011,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 11:00:00,41.113,G,102,224.658818,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 11:15:00,42.307,G,102,231.186794,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 11:30:00,43.011,G,102,235.030539,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 11:45:00,43.719,G,102,238.900542,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 12:00:00,44.024,G,102,240.567135,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 12:15:00,44.636,G,102,243.914726,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 12:30:00,45.459,G,102,248.407993,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 12:45:00,46.808,G,102,255.781964,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 13:00:00,49.022,G,102,267.882146,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 13:15:00,50.63,G,102,276.666736,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 13:30:00,52.587,G,102,287.362984,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 13:45:00,54.353,G,102,297.011646,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 14:00:00,57.387,G,102,313.592308,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 14:15:00,60.955,G,102,333.087834,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 14:30:00,65.449,G,102,357.647131,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 14:45:00,70.57,G,102,385.629464,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 15:00:00,75.595,G,102,413.087274,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 15:15:00,80.501,G,102,439.89381,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 15:30:00,85.399,G,102,466.663246,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 15:45:00,91.932,G,102,502.362931,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 16:00:00,99.662,G,102,544.601799,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 16:15:00,105.885,G,102,578.604466,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 16:30:00,113.919,G,102,622.508358,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 16:45:00,118.027,G,102,644.95775,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 17:00:00,126.109,G,102,689.11879,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 17:15:00,130.232,G,102,711.652585,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 17:30:00,132.797,G,102,725.668739,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 17:45:00,139.629,G,102,762.998877,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 18:00:00,140.287,G,102,766.594574,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 18:15:00,141.937,G,102,775.614476,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 18:30:00,146.602,G,102,801.102565,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 18:45:00,149.464,G,102,816.74394,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 19:00:00,151.668,G,102,828.789537,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 19:15:00,153.202,G,102,837.171613,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 19:30:00,156.117,G,102,853.099767,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 19:45:00,156.117,G,102,853.099767,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 20:00:00,158.362,G,102,865.364041,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 20:15:00,154.914,G,102,846.526034,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 20:30:00,155.773,G,102,851.219405,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 20:45:00,151.159,G,102,826.003292,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 21:00:00,145.597,G,102,795.612065,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 21:15:00,135.383,G,102,739.798115,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 21:30:00,131.673,G,102,719.522718,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 21:45:00,125.008,G,102,683.103463,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 22:00:00,121.109,G,102,661.799124,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 22:15:00,114.978,G,102,628.296874,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 22:30:00,110.467,G,102,603.645759,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 22:45:00,104.715,G,102,572.213776,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 23:00:00,99.234,G,102,542.261462,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 23:15:00,94.853,G,102,518.323476,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 23:30:00,89.733,G,102,490.341829,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 23:45:00,84.597,G,102,462.277742,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 00:00:00,79.978,G,102,437.039191,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 00:15:00,76.489,G,102,417.972727,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 00:30:00,72.063,G,102,393.784483,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 00:45:00,68.356,G,102,373.530001,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 01:00:00,65.329,G,102,356.991566,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 01:15:00,62.949,G,102,343.985279,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 01:30:00,59.91,G,102,327.37763,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 01:45:00,57.957,G,102,316.703718,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 02:00:00,56.03,G,102,306.177004,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 02:15:00,54.353,G,102,297.011646,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 02:30:00,52.041,G,102,284.374928,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 02:45:00,50.738,G,102,277.256552,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 03:00:00,49.342,G,102,269.629651,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 03:15:00,47.647,G,102,260.364191,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 03:30:00,46.808,G,102,255.781964,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 03:45:00,45.769,G,102,250.101732,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 04:00:00,44.126,G,102,241.123734,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 04:15:00,43.011,G,102,235.030539,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 04:30:00,42.007,G,102,229.54753,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 04:45:00,41.311,G,102,225.741424,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 05:00:00,39.932,G,102,218.208603,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 05:15:00,38.959,G,102,212.893103,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 05:30:00,37.997,G,102,207.632101,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 05:45:00,37.614,G,102,205.543011,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 06:00:00,36.571,G,102,199.84329,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 06:15:00,36.008,G,102,196.762426,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 06:30:00,35.354,G,102,193.193218,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 06:45:00,34.706,G,102,189.65116,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 07:00:00,34.132,G,102,186.516176,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 07:15:00,33.487,G,102,182.987436,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 07:30:00,32.846,G,102,179.485178,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 07:45:00,32.368,G,102,176.87593,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 08:00:00,31.894,G,102,174.281688,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 08:15:00,31.422,G,102,171.7025,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 08:30:00,31.108,G,102,169.991429,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 08:45:00,30.719,G,102,167.862051,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 09:00:00,30.408,G,102,166.166135,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 09:15:00,29.945,G,102,163.63494,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 09:30:00,29.408,G,102,160.701171,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 09:45:00,29.103,G,102,159.034088,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 10:00:00,28.951,G,102,158.203104,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 10:15:00,28.421,G,102,155.308125,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 10:30:00,27.97,G,102,152.84343,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 10:45:00,27.895,G,102,152.434152,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 11:00:00,27.597,G,102,150.801345,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 11:15:00,27.448,G,102,149.98753,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 11:30:00,27.003,G,102,147.556457,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 11:45:00,26.634,G,102,145.542481,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 12:00:00,26.414,G,102,144.33931,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 12:15:00,26.195,G,102,143.140059,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 12:30:00,25.83,G,102,141.150037,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 12:45:00,25.685,G,102,140.357089,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 13:00:00,25.396,G,102,138.776455,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 13:15:00,25.18,G,102,137.59559,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 13:30:00,24.893,G,102,136.027265,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 13:45:00,24.893,G,102,136.027265,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 14:00:00,24.465,G,102,133.688017,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 14:15:00,24.323,G,102,132.911807,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 14:30:00,24.04,G,102,131.36471,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 14:45:00,23.828,G,102,130.209052,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 15:00:00,23.828,G,102,130.209052,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 15:15:00,23.477,G,102,128.291867,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 15:30:00,23.407,G,102,127.909769,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 15:45:00,23.129,G,102,126.385851,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 16:00:00,22.99,G,102,125.626579,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 16:15:00,22.713,G,102,124.113424,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 16:30:00,22.506,G,102,122.983281,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 16:45:00,22.231,G,102,121.482737,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 17:00:00,22.231,G,102,121.482737,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 17:15:00,21.958,G,102,119.989425,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
27/12/2015 17:30:00,21.89,G,102,119.617229,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
