Station name,Victoria Bridge - Old
Station number,"730507"
External number,---
River,River Kent
Operator,---
NGR,SD5179193065
Easting,"351791"
Northing,"493065"
Parameter-name,SG [Stage]
Parameter Type,Stage
Time series name,tsm(CLA/730507/SG/15m.Cmd.RelAbs.P);Round(3)
Time series unit,m
Time level,High-resolution
Time series type,Other
Equidistant time series,yes
Time series value distance,15 minute
Time series quality,Production
Time series measuring method,---
Period of record in file: 01/12/2015 00:00:00 to 01/01/2016 00:00:00
Quality code description, G = good; E = estimated; S = suspect; U = unchecked; M = missing; C = complete; I = incomplete; Ed = edited; WR = within rating; NR = no rating; EX> = extrapolated upper part; EX< = extrapolated lower part; BL> = beyond upper limit; BL< = beyond lower limit; MH = weir modular (head); NH = weir non modular (head); EH = weir extremely non modular (head); MT = weir modular (tail); NT = weir non modular (tail); ET = weir extremely non modular (tail); MC = weir modular (crest); NC = weir non modular (crest); EC = weir extremely non modular (crest); -H = weir head only; RAS = rastered time stamp; A = apportioned/interpolated; D = dry; SN = snow; T = trace
Time stamp,Value [m],State of value,Interpolation,Absolute value [mAOD],State of absolute value,Interpolation of absolute value,Tags,Comments
02/12/2015 11:15:00,1.619,G;Ed,102,42.459,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
02/12/2015 11:30:00,1.666,G;Ed,102,42.506,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
02/12/2015 11:45:00,1.738,G;Ed,102,42.578,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
02/12/2015 12:00:00,1.818,G;Ed,102,42.658,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
02/12/2015 12:15:00,1.86,G;Ed,102,42.7,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
02/12/2015 12:30:00,1.889,G;Ed,102,42.729,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
02/12/2015 12:45:00,1.902,G;Ed,102,42.742,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
02/12/2015 13:00:00,1.905,G;Ed,102,42.745,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
02/12/2015 13:15:00,1.903,G;Ed,102,42.743,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
02/12/2015 13:30:00,1.904,G;Ed,102,42.744,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
02/12/2015 13:45:00,1.904,G;Ed,102,42.744,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
02/12/2015 14:00:00,1.901,G;Ed,102,42.741,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
02/12/2015 14:15:00,1.898,G;Ed,102,42.738,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
02/12/2015 14:30:00,1.897,G;Ed,102,42.737,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
02/12/2015 14:45:00,1.899,G;Ed,102,42.739,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
02/12/2015 15:00:00,1.899,G;Ed,102,42.739,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
02/12/2015 15:15:00,1.894,G;Ed,102,42.734,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
02/12/2015 15:30:00,1.892,G;Ed,102,42.732,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
02/12/2015 15:45:00,1.877,G;Ed,102,42.717,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
02/12/2015 16:00:00,1.872,G;Ed,102,42.712,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
02/12/2015 16:15:00,1.861,G;Ed,102,42.701,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
02/12/2015 16:30:00,1.853,G;Ed,102,42.693,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
02/12/2015 16:45:00,1.839,G;Ed,102,42.679,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
02/12/2015 17:00:00,1.824,G;Ed,102,42.664,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
02/12/2015 17:15:00,1.817,G;Ed,102,42.657,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
02/12/2015 17:30:00,1.801,G;Ed,102,42.641,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
02/12/2015 17:45:00,1.789,G;Ed,102,42.629,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
02/12/2015 18:00:00,1.778,G;Ed,102,42.618,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
02/12/2015 18:15:00,1.769,G;Ed,102,42.609,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
02/12/2015 18:30:00,1.76,G;Ed,102,42.6,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
02/12/2015 18:45:00,1.749,G;Ed,102,42.589,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
02/12/2015 19:00:00,1.741,G;Ed,102,42.581,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
02/12/2015 19:15:00,1.728,G;Ed,102,42.568,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
02/12/2015 19:30:00,1.721,G;Ed,102,42.561,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
02/12/2015 19:45:00,1.713,G;Ed,102,42.553,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
02/12/2015 20:00:00,1.704,G;Ed,102,42.544,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
02/12/2015 20:15:00,1.697,G;Ed,102,42.537,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
02/12/2015 20:30:00,1.691,G;Ed,102,42.531,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
02/12/2015 20:45:00,1.683,G;Ed,102,42.523,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
02/12/2015 21:00:00,1.677,G;Ed,102,42.517,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
02/12/2015 21:15:00,1.674,G;Ed,102,42.514,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
02/12/2015 21:30:00,1.666,G;Ed,102,42.506,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
02/12/2015 21:45:00,1.66,G;Ed,102,42.5,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
02/12/2015 22:00:00,1.653,G;Ed,102,42.493,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
02/12/2015 22:15:00,1.65,G;Ed,102,42.49,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
02/12/2015 22:30:00,1.647,G;Ed,102,42.487,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
02/12/2015 22:45:00,1.642,G;Ed,102,42.482,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
02/12/2015 23:00:00,1.637,G;Ed,102,42.477,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
02/12/2015 23:15:00,1.632,G;Ed,102,42.472,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
02/12/2015 23:30:00,1.626,G;Ed,102,42.466,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
02/12/2015 23:45:00,1.625,G;Ed,102,42.465,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 00:00:00,1.624,G;Ed,102,42.464,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 00:15:00,1.619,G;Ed,102,42.459,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 00:30:00,1.616,G;Ed,102,42.456,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 00:45:00,1.611,G;Ed,102,42.451,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 01:00:00,1.609,G;Ed,102,42.449,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 01:15:00,1.605,G;Ed,102,42.445,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 01:30:00,1.602,G;Ed,102,42.442,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 01:45:00,1.599,G;Ed,102,42.439,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 02:00:00,1.597,G;Ed,102,42.437,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 02:15:00,1.594,G;Ed,102,42.434,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 02:30:00,1.592,G;Ed,102,42.432,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 02:45:00,1.588,G;Ed,102,42.428,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 03:00:00,1.585,G;Ed,102,42.425,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 03:15:00,1.584,G;Ed,102,42.424,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 03:30:00,1.582,G;Ed,102,42.422,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 03:45:00,1.58,G;Ed,102,42.42,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 04:00:00,1.577,G;Ed,102,42.417,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 04:15:00,1.575,G;Ed,102,42.415,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 04:30:00,1.574,G;Ed,102,42.414,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 04:45:00,1.572,G;Ed,102,42.412,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 05:00:00,1.571,G;Ed,102,42.411,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 05:15:00,1.568,G;Ed,102,42.408,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 05:30:00,1.567,G;Ed,102,42.407,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 05:45:00,1.567,G;Ed,102,42.407,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 06:00:00,1.564,G;Ed,102,42.404,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 06:15:00,1.562,G;Ed,102,42.402,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 06:30:00,1.559,G;Ed,102,42.399,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 06:45:00,1.56,G;Ed,102,42.4,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 07:00:00,1.559,G;Ed,102,42.399,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 07:15:00,1.558,G;Ed,102,42.398,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 07:30:00,1.557,G;Ed,102,42.397,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 07:45:00,1.553,G;Ed,102,42.393,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 08:00:00,1.552,G;Ed,102,42.392,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 08:15:00,1.551,G;Ed,102,42.391,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 08:30:00,1.551,G;Ed,102,42.391,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 08:45:00,1.55,G;Ed,102,42.39,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 09:00:00,1.554,G;Ed,102,42.394,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 09:15:00,1.549,G;Ed,102,42.389,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 09:30:00,1.548,G;Ed,102,42.388,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 09:45:00,1.549,G;Ed,102,42.389,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 10:00:00,1.546,G;Ed,102,42.386,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 10:15:00,1.545,G;Ed,102,42.385,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 10:30:00,1.546,G;Ed,102,42.386,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 10:45:00,1.544,G;Ed,102,42.384,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 11:00:00,1.544,G;Ed,102,42.384,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 11:15:00,1.543,G;Ed,102,42.383,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 11:30:00,1.542,G;Ed,102,42.382,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 11:45:00,1.541,G;Ed,102,42.381,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 12:00:00,1.541,G;Ed,102,42.381,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 12:15:00,1.541,G;Ed,102,42.381,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 12:30:00,1.542,G;Ed,102,42.382,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 12:45:00,1.544,G;Ed,102,42.384,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 13:00:00,1.547,G;Ed,102,42.387,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 13:15:00,1.556,G;Ed,102,42.396,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 13:30:00,1.557,G;Ed,102,42.397,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 13:45:00,1.555,G;Ed,102,42.395,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 14:00:00,1.56,G;Ed,102,42.4,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 14:15:00,1.565,G;Ed,102,42.405,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 14:30:00,1.576,G;Ed,102,42.416,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 14:45:00,1.588,G;Ed,102,42.428,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 15:00:00,1.602,G;Ed,102,42.442,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 15:15:00,1.626,G;Ed,102,42.466,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 15:30:00,1.666,G;Ed,102,42.506,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 15:45:00,1.716,G;Ed,102,42.556,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 16:00:00,1.768,G;Ed,102,42.608,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 16:15:00,1.814,G;Ed,102,42.654,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 16:30:00,1.857,G;Ed,102,42.697,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 16:45:00,1.89,G;Ed,102,42.73,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 17:00:00,1.926,G;Ed,102,42.766,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 17:15:00,1.952,G;Ed,102,42.792,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 17:30:00,1.984,G;Ed,102,42.824,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 17:45:00,2.001,G;Ed,102,42.841,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 18:00:00,2.023,G;Ed,102,42.863,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 18:15:00,2.052,G;Ed,102,42.892,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 18:30:00,2.077,G;Ed,102,42.917,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 18:45:00,2.084,G;Ed,102,42.924,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 19:00:00,2.093,G;Ed,102,42.933,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 19:15:00,2.115,G;Ed,102,42.955,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 19:30:00,2.129,G;Ed,102,42.969,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 19:45:00,2.131,G;Ed,102,42.971,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 20:00:00,2.127,G;Ed,102,42.967,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 20:15:00,2.129,G;Ed,102,42.969,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 20:30:00,2.13,G;Ed,102,42.97,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 20:45:00,2.136,G;Ed,102,42.976,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 21:00:00,2.134,G;Ed,102,42.974,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 21:15:00,2.138,G;Ed,102,42.978,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 21:30:00,2.139,G;Ed,102,42.979,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 21:45:00,2.156,G;Ed,102,42.996,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 22:00:00,2.152,G;Ed,102,42.992,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 22:15:00,2.149,G;Ed,102,42.989,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 22:30:00,2.149,G;Ed,102,42.989,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 22:45:00,2.138,G;Ed,102,42.978,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 23:00:00,2.132,G;Ed,102,42.972,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 23:15:00,2.117,G;Ed,102,42.957,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 23:30:00,2.105,G;Ed,102,42.945,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
03/12/2015 23:45:00,2.091,G;Ed,102,42.931,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
04/12/2015 00:00:00,2.07,G;Ed,102,42.91,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
04/12/2015 00:15:00,2.053,G;Ed,102,42.893,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
04/12/2015 00:30:00,2.03,G;Ed,102,42.87,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
04/12/2015 00:45:00,2.008,G;Ed,102,42.848,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
04/12/2015 01:00:00,1.988,G;Ed,102,42.828,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
04/12/2015 01:15:00,1.969,G;Ed,102,42.809,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
04/12/2015 01:30:00,1.953,G;Ed,102,42.793,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
04/12/2015 01:45:00,1.933,G;Ed,102,42.773,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
04/12/2015 02:00:00,1.92,G;Ed,102,42.76,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
04/12/2015 02:15:00,1.903,G;Ed,102,42.743,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
04/12/2015 02:30:00,1.884,G;Ed,102,42.724,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
04/12/2015 02:45:00,1.868,G;Ed,102,42.708,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
04/12/2015 03:00:00,1.859,G;Ed,102,42.699,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
04/12/2015 03:15:00,1.848,G;Ed,102,42.688,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
04/12/2015 03:30:00,1.831,G;Ed,102,42.671,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
04/12/2015 03:45:00,1.821,G;Ed,102,42.661,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
04/12/2015 04:00:00,1.81,G;Ed,102,42.65,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
04/12/2015 04:15:00,1.798,G;Ed,102,42.638,G,102,,vertikal shift by 0.01 and end shift by 0.01. PTX shifted to tie in with new site at low levels.
